message,attributes,tags,timestamp
"[2026-02-05 06:50:40,949: WARNING/MainProcess] ^","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.969388495Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess] ^","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.969395256Z
"[2026-02-05 06:50:40,948: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.969396179Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess] ^","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.969401735Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.969405789Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.969413194Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970629903Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970637770Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970645235Z
"[2026-02-05 06:50:40,950: WARNING/MainProcess] ^","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970647276Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970652709Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970656316Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970660370Z
"[2026-02-05 06:50:40,950: WARNING/MainProcess] ^","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970663331Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970669213Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970669519Z
"[2026-02-05 06:50:40,950: WARNING/MainProcess] ^","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970677208Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970677227Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970680116Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970686462Z
"[2026-02-05 06:50:40,950: WARNING/MainProcess] ^","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970688764Z
"[2026-02-05 06:50:40,949: WARNING/MainProcess]  ","{""level"":""error""}","{""project"":""a2079196-cf10-4d17-9835-c45008c94844"",""environment"":""ca0718ba-e391-48e5-bfaf-86e8d8fd0a50"",""service"":""d4498f87-5339-4253-8d7a-312e4bce0884"",""deployment"":""202518c3-bcab-45a1-b912-332f28d94b00"",""replica"":""59df49eb-1235-4048-abe8-21a68e74e9c8""}",2026-02-05T06:50:40.970692844Z
